Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;ano
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;13.391 - Patrimônio Histórico, Artístico e Arqueológico;siconfi-cor_TotalDespesas;192580,0;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;5237220,05;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;13.122 - Administração Geral;siconfi-cor_TotalDespesas;1990878,48;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;15 - Urbanismo;siconfi-cor_TotalDespesas;94562285,2;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;42517634,98;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;15.452 - Serviços Urbanos;siconfi-cor_TotalDespesas;37234673,39;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;15.122 - Administração Geral;siconfi-cor_TotalDespesas;14809976,83;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;16 - Habitação;siconfi-cor_TotalDespesas;18009,72;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;FU16 - Demais Subfunções;siconfi-cor_TotalDespesas;18009,72;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;20 - Agricultura;siconfi-cor_TotalDespesas;317940,0;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;317940,0;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;1326829,91;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;23.122 - Administração Geral;siconfi-cor_TotalDespesas;1326829,91;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;26 - Transporte;siconfi-cor_TotalDespesas;29467219,23;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;26.122 - Administração Geral;siconfi-cor_TotalDespesas;28741287,22;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;725932,01;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;2386441,09;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;473973,82;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;27.813 - Lazer;siconfi-cor_TotalDespesas;144837,39;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Empenhadas;27.122 - Administração Geral;siconfi-cor_TotalDespesas;1767629,88;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;567276336,64;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;01 - Legislativa;siconfi-cor_TotalDespesas;17408303,47;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;17408303,47;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;03 - Essencial à Justiça;siconfi-cor_TotalDespesas;5028855,14;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;03.122 - Administração Geral;siconfi-cor_TotalDespesas;4334958,09;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;FU03 - Demais Subfunções;siconfi-cor_TotalDespesas;693897,05;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;04 - Administração;siconfi-cor_TotalDespesas;108760747,32;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;65322245,1;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;32872277,23;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;04.131 - Comunicação Social;siconfi-cor_TotalDespesas;1759366,69;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;8806858,3;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;16516870,17;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;06.122 - Administração Geral;siconfi-cor_TotalDespesas;16368632,77;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;FU06 - Demais Subfunções;siconfi-cor_TotalDespesas;148237,4;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;08 - Assistência Social;siconfi-cor_TotalDespesas;15294148,0;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;8789353,8;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;08.122 - Administração Geral;siconfi-cor_TotalDespesas;6501710,37;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;FU08 - Demais Subfunções;siconfi-cor_TotalDespesas;3083,83;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;10 - Saúde;siconfi-cor_TotalDespesas;95549183,33;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;36496171,86;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;9644594,63;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;5507899,32;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;256212,58;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;43644304,94;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;12 - Educação;siconfi-cor_TotalDespesas;196292699,3;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;141136634,31;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;20379557,01;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;12.368 - Educação Básica;siconfi-cor_TotalDespesas;2682677,26;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;16220796,26;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;15873034,46;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;13 - Cultura;siconfi-cor_TotalDespesas;7045273,05;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;13.391 - Patrimônio Histórico, Artístico e Arqueológico;siconfi-cor_TotalDespesas;165820,0;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;5022088,07;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;13.122 - Administração Geral;siconfi-cor_TotalDespesas;1857364,98;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;15 - Urbanismo;siconfi-cor_TotalDespesas;72514961,72;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;23352483,47;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;15.452 - Serviços Urbanos;siconfi-cor_TotalDespesas;35300903,63;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;15.122 - Administração Geral;siconfi-cor_TotalDespesas;13861574,62;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;16 - Habitação;siconfi-cor_TotalDespesas;18009,72;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;FU16 - Demais Subfunções;siconfi-cor_TotalDespesas;18009,72;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;20 - Agricultura;siconfi-cor_TotalDespesas;285620,0;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;285620,0;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;1311666,8;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;23.122 - Administração Geral;siconfi-cor_TotalDespesas;1311666,8;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;26 - Transporte;siconfi-cor_TotalDespesas;28931225,16;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;26.122 - Administração Geral;siconfi-cor_TotalDespesas;28262543,15;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;668682,01;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;2318773,46;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;457624,02;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;27.813 - Lazer;siconfi-cor_TotalDespesas;118486,15;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Liquidadas;27.122 - Administração Geral;siconfi-cor_TotalDespesas;1742663,29;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;566762495,91;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;01 - Legislativa;siconfi-cor_TotalDespesas;17408303,47;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;17408303,47;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;03 - Essencial à Justiça;siconfi-cor_TotalDespesas;5028855,14;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;03.122 - Administração Geral;siconfi-cor_TotalDespesas;4334958,09;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;FU03 - Demais Subfunções;siconfi-cor_TotalDespesas;693897,05;2023
