Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;ano
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;04.131 - Comunicação Social;siconfi-cor_TotalDespesas;3015259,23;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;7430131,86;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;25812940,83;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;06.122 - Administração Geral;siconfi-cor_TotalDespesas;25797940,83;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;FU06 - Demais Subfunções;siconfi-cor_TotalDespesas;15000,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;08 - Assistência Social;siconfi-cor_TotalDespesas;18092611,11;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;10946665,72;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;08.122 - Administração Geral;siconfi-cor_TotalDespesas;7144705,29;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;FU08 - Demais Subfunções;siconfi-cor_TotalDespesas;1240,1;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;10 - Saúde;siconfi-cor_TotalDespesas;128733663,61;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;56241555,91;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;8488041,62;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;7491827,03;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;929199,24;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;55577544,81;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;FU10 - Demais Subfunções;siconfi-cor_TotalDespesas;5495,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;12 - Educação;siconfi-cor_TotalDespesas;232319944,8;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;174984407,45;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;24695712,4;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;12.368 - Educação Básica;siconfi-cor_TotalDespesas;4756,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;18779222,47;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;13855846,48;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;13 - Cultura;siconfi-cor_TotalDespesas;11071143,24;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;13.391 - Patrimônio Histórico, Artístico e Arqueológico;siconfi-cor_TotalDespesas;228930,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;7997463,39;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;13.122 - Administração Geral;siconfi-cor_TotalDespesas;2844749,85;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;15 - Urbanismo;siconfi-cor_TotalDespesas;93088556,75;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;22068204,44;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;15.452 - Serviços Urbanos;siconfi-cor_TotalDespesas;57226345,28;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;15.122 - Administração Geral;siconfi-cor_TotalDespesas;13794007,03;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;20 - Agricultura;siconfi-cor_TotalDespesas;293704,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;293704,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;1887000,69;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;23.122 - Administração Geral;siconfi-cor_TotalDespesas;1887000,69;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;26 - Transporte;siconfi-cor_TotalDespesas;21157054,16;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;26.122 - Administração Geral;siconfi-cor_TotalDespesas;20529126,66;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;627927,5;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;9162478,27;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;1520974,72;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;27.813 - Lazer;siconfi-cor_TotalDespesas;4931624,12;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Liquidadas;27.122 - Administração Geral;siconfi-cor_TotalDespesas;2709879,43;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;693067480,94;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;01 - Legislativa;siconfi-cor_TotalDespesas;21482776,09;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;21482776,09;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;03 - Essencial à Justiça;siconfi-cor_TotalDespesas;7009544,51;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;03.122 - Administração Geral;siconfi-cor_TotalDespesas;6383179,17;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU03 - Demais Subfunções;siconfi-cor_TotalDespesas;626365,34;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;04 - Administração;siconfi-cor_TotalDespesas;133426668,42;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;80362293,16;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;42244499,54;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;04.126 - Tecnologia da Informação;siconfi-cor_TotalDespesas;482171,11;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;04.131 - Comunicação Social;siconfi-cor_TotalDespesas;2997086,69;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;7340617,92;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;06 - Segurança Pública;siconfi-cor_TotalDespesas;25733886,97;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;06.122 - Administração Geral;siconfi-cor_TotalDespesas;25718886,97;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU06 - Demais Subfunções;siconfi-cor_TotalDespesas;15000,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;08 - Assistência Social;siconfi-cor_TotalDespesas;17736586,56;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;10846775,39;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;08.122 - Administração Geral;siconfi-cor_TotalDespesas;6888571,07;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU08 - Demais Subfunções;siconfi-cor_TotalDespesas;1240,1;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10 - Saúde;siconfi-cor_TotalDespesas;126811377,65;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;54979696,15;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;8407751,3;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;7216970,8;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;863350,74;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;55338113,66;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU10 - Demais Subfunções;siconfi-cor_TotalDespesas;5495,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;12 - Educação;siconfi-cor_TotalDespesas;228054514,2;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;174979807,14;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;22080430,11;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;12.368 - Educação Básica;siconfi-cor_TotalDespesas;4756,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;18512635,57;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;12476885,38;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;13 - Cultura;siconfi-cor_TotalDespesas;10855329,34;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;13.391 - Patrimônio Histórico, Artístico e Arqueológico;siconfi-cor_TotalDespesas;228930,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;7982752,39;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;13.122 - Administração Geral;siconfi-cor_TotalDespesas;2643646,95;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;15 - Urbanismo;siconfi-cor_TotalDespesas;90747253,28;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;21799603,43;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;15.452 - Serviços Urbanos;siconfi-cor_TotalDespesas;55350896,12;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;15.122 - Administração Geral;siconfi-cor_TotalDespesas;13596753,73;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;20 - Agricultura;siconfi-cor_TotalDespesas;293704,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;293704,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;1535577,33;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;23.122 - Administração Geral;siconfi-cor_TotalDespesas;1535577,33;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;26 - Transporte;siconfi-cor_TotalDespesas;20678927,02;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;26.122 - Administração Geral;siconfi-cor_TotalDespesas;20050999,52;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;627927,5;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;8701335,57;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;1520974,72;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;27.813 - Lazer;siconfi-cor_TotalDespesas;4610782,61;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;27.122 - Administração Geral;siconfi-cor_TotalDespesas;2569578,24;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Inscrição de Restos a Pagar Não Processados;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;34572155,68;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Inscrição de Restos a Pagar Não Processados;01 - Legislativa;siconfi-cor_TotalDespesas;654072,67;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Inscrição de Restos a Pagar Não Processados;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;654072,67;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Inscrição de Restos a Pagar Não Processados;03 - Essencial à Justiça;siconfi-cor_TotalDespesas;76213,07;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Inscrição de Restos a Pagar Não Processados;03.122 - Administração Geral;siconfi-cor_TotalDespesas;76213,07;2025
