Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;ano
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.3.2.0.00.0.0 - Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.0.0;43647934,49;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.3.2.1.00.0.0 - Juros e Correções Monetárias;siconfi-cor_RO1.3.2.1.00.0.0;43647934,49;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.3.2.1.01.0.0 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.1.01.0.0;43647934,49;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.0.0.00.0.0 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.0.0;538440014,61;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.0.00.0.0 - Transferências da União e de suas Entidades;siconfi-cor_RO1.7.1.0.00.0.0;233871224,82;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União;siconfi-cor_RO1.7.1.1.00.0.0;157253803,19;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM;siconfi-cor_RO1.7.1.1.51.0.0;157245670,33;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal;siconfi-cor_RO1.7.1.1.51.1.0;139987712,53;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.1.51.2.0 - Cota-Parte do Fundo de Participação dos Municípios - Cotas Extraordinárias;siconfi-cor_RO1.7.1.1.51.2.0;17257957,8;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;siconfi-cor_RO1.7.1.1.52.0.0;8132,86;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.2.00.0.0 -Transferências das Compensações Financeiras pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.1.2.00.0.0;4484038,32;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.2.51.0.0 -Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM;siconfi-cor_RO1.7.1.2.51.0.0;20248,26;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.2.52.0.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo;siconfi-cor_RO1.7.1.2.52.0.0;4463790,06;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.2.52.4.0 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;siconfi-cor_RO1.7.1.2.52.4.0;4463790,06;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.3.00.0.0 -Transferências de Recursos do Sistema Único de Saúde ¿ SUS ;siconfi-cor_RO1.7.1.3.00.0.0;48303793,48;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.3.50.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde;siconfi-cor_RO1.7.1.3.50.0.0;48303793,48;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.3.50.1.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Primária;siconfi-cor_RO1.7.1.3.50.1.0;31888910,65;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.3.50.2.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Especializada;siconfi-cor_RO1.7.1.3.50.2.0;12898429,8;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.3.50.3.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Vigilância em Saúde;siconfi-cor_RO1.7.1.3.50.3.0;1732587,55;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.3.50.4.0 -Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Assistência Farmacêutica;siconfi-cor_RO1.7.1.3.50.4.0;967125,6;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.3.50.5.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Gestão do SUS;siconfi-cor_RO1.7.1.3.50.5.0;816739,88;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.4.00.0.0 -Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE¿ ;siconfi-cor_RO1.7.1.4.00.0.0;12828678,76;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.4.50.0.0 - Transferências do Salário-Educação;siconfi-cor_RO1.7.1.4.50.0.0;10365806,71;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.4.52.0.0 - Transferências referentes ao Programa Nacional de Alimentação Escolar ¿ PNAE;siconfi-cor_RO1.7.1.4.52.0.0;2318362,94;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.4.53.0.0 - Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar ¿ PNATE;siconfi-cor_RO1.7.1.4.53.0.0;144509,11;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.5.00.0.0 - Transferências de Recursos de Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB ;siconfi-cor_RO1.7.1.5.00.0.0;5374448,1;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.6.00.0.0 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS;siconfi-cor_RO1.7.1.6.00.0.0;2019011,09;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.9.00.0.0 - Outras Transferências de Recursos da União e de suas Entidades;siconfi-cor_RO1.7.1.9.00.0.0;3607451,88;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.9.57.0.0 - Transferência Especial da União;siconfi-cor_RO1.7.1.9.57.0.0;3346200,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.1.9.58.0.0 - Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020;siconfi-cor_RO1.7.1.9.58.0.0;261251,88;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades;siconfi-cor_RO1.7.2.0.00.0.0;149936335,77;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.1.00.0.0 - Participação na Receita dos Estados e Distrito Federal;siconfi-cor_RO1.7.2.1.00.0.0;128255743,52;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.1.50.0.0 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.1.50.0.0;98803870,77;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.1.51.0.0 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.1.51.0.0;28575462,66;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.1.52.0.0 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.1.52.0.0;712804,16;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.1.53.0.0 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.2.1.53.0.0;163605,93;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.2.00.0.0 - Transferências das Compensações Financeiras pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.2.2.00.0.0;168014,2;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.2.52.0.0 - Cota-parte Royalties ¿ Compensação Financeira pela Produção do Petróleo;siconfi-cor_RO1.7.2.2.52.0.0;168014,2;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.4.00.0.0 - Transferências de Convênios dos Estados e DF e de Suas Entidades;siconfi-cor_RO1.7.2.4.00.0.0;21151707,71;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.4.50.0.0 - Transferências de Convênios dos Estados e DF para o Sistema Único de Saúde ¿ SUS;siconfi-cor_RO1.7.2.4.50.0.0;18931572,56;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.4.51.0.0 -Transferências de Convênios dos Estados Destinadas a Programas de Educação;siconfi-cor_RO1.7.2.4.51.0.0;818355,8;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.4.99.0.0 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades;siconfi-cor_RO1.7.2.4.99.0.0;1401779,35;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.9.00.0.0 - Outras Transferências dos Estados e Distrito Federal;siconfi-cor_RO1.7.2.9.00.0.0;360870,34;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.2.9.51.0.0 - Transferências de Estados destinadas à Assistência Social;siconfi-cor_RO1.7.2.9.51.0.0;360870,34;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas;siconfi-cor_RO1.7.5.0.00.0.0;154632454,02;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.7.5.1.00.0.0 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;siconfi-cor_RO1.7.5.1.00.0.0;154632454,02;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.0.0.00.0.0 - Outras Receitas Correntes;siconfi-cor_RO1.9.0.0.00.0.0;52217292,62;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais;siconfi-cor_RO1.9.1.0.00.0.0;11658725,72;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.1.1.00.0.0 - Multas Administrativas, Contratuais e Judiciais;siconfi-cor_RO1.9.1.1.00.0.0;11658725,72;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.1.1.01.0.0 - Multas Previstas em Legislação Específica;siconfi-cor_RO1.9.1.1.01.0.0;1624238,28;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.1.1.14.0.0 - Multas Previstas no Código de Trânsito Brasileiro - CTB;siconfi-cor_RO1.9.1.1.14.0.0;10034487,44;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos;siconfi-cor_RO1.9.2.0.00.0.0;1670149,18;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.2.2.00.0.0 - Restituições;siconfi-cor_RO1.9.2.2.00.0.0;1670149,18;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.2.2.02.0.0 - Restituição de Benefícios Não Desembolsados;siconfi-cor_RO1.9.2.2.02.0.0;1670149,18;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.9.0.00.0.0 - Demais Receitas Correntes;siconfi-cor_RO1.9.9.0.00.0.0;38888417,72;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.9.9.00.0.0 - Outras Receitas Correntes;siconfi-cor_RO1.9.9.9.00.0.0;38888417,72;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.9.9.99.0.0 - Outras Receitas;siconfi-cor_RO1.9.9.9.99.0.0;38888417,72;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;1.9.9.9.99.2.0 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias;siconfi-cor_RO1.9.9.9.99.2.0;38888417,72;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.0.0.0.00.0.0 - Receitas de Capital;siconfi-cor_RO2.0.0.0.00.0.0;37860552,84;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.0.0.00.0.0 - Transferências de Capital;siconfi-cor_RO2.4.0.0.00.0.0;37860552,84;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.0.00.0.0 - Transferências da União e de suas Entidades;siconfi-cor_RO2.4.1.0.00.0.0;26207320,54;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.1.00.0.0 - Transferências de Recursos do Sistema Único de Saúde - SUS;siconfi-cor_RO2.4.1.1.00.0.0;10027074,54;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.1.51.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS - Fundo a Fundo - Bloco de Estruturação da Rede de Serviços Públicos de Saúde;siconfi-cor_RO2.4.1.1.51.0.0;10027074,54;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.1.51.1.0 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária;siconfi-cor_RO2.4.1.1.51.1.0;2765371,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.1.51.2.0 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Especializada;siconfi-cor_RO2.4.1.1.51.2.0;378690,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.1.51.9.0 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas;siconfi-cor_RO2.4.1.1.51.9.0;6883013,54;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.2.00.0.0 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE ;siconfi-cor_RO2.4.1.2.00.0.0;687628,49;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.2.50.0.0 - Transferências de Recursos Destinados a Programas de Educação;siconfi-cor_RO2.4.1.2.50.0.0;687628,49;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.2.50.9.0 - Outras transferências destinadas a Programas de Educação;siconfi-cor_RO2.4.1.2.50.9.0;687628,49;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.4.00.0.0 - Transferências de Convênios da União e de suas Entidades ;siconfi-cor_RO2.4.1.4.00.0.0;236282,64;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.4.99.0.0 - Outras Transferências de Convênios da União e de Suas Entidades;siconfi-cor_RO2.4.1.4.99.0.0;236282,64;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.9.00.0.0 - Outras Transferências de Recursos da União e de suas Entidades;siconfi-cor_RO2.4.1.9.00.0.0;15256334,87;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.9.51.0.0 - Transferência Especial da União;siconfi-cor_RO2.4.1.9.51.0.0;9801000,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.1.9.99.0.0 - Outras Transferências De Recursos da União e de suas Entidades;siconfi-cor_RO2.4.1.9.99.0.0;5455334,87;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades;siconfi-cor_RO2.4.2.0.00.0.0;11653232,3;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.2.2.00.0.0 - Transferências de Convênios dos Estados e DF e de Suas Entidades ;siconfi-cor_RO2.4.2.2.00.0.0;11633672,3;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.2.2.51.0.0 - Transferências de Convênios dos Estados destinadas a Programas de Educação;siconfi-cor_RO2.4.2.2.51.0.0;365260,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.2.2.99.0.0 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades;siconfi-cor_RO2.4.2.2.99.0.0;11268412,3;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.2.9.00.0.0 - Outras Transferências de Recursos dos Estados;siconfi-cor_RO2.4.2.9.00.0.0;19560,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;2.4.2.9.99.0.0 - Outras Transferências de Recursos dos Estados;siconfi-cor_RO2.4.2.9.99.0.0;19560,0;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Receitas Brutas Realizadas;TOTAL DAS RECEITAS (III) = (I + II);siconfi-cor_TotalReceitas;814681860,9;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Deduções - FUNDEB;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_ReceitasExcetoIntraOrcamentarias;53650072,44;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Deduções - FUNDEB;1.0.0.0.00.0.0 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.0.0;53650072,44;2025
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Deduções - FUNDEB;1.7.0.0.00.0.0 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.0.0;53650072,44;2025
