Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;ano
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.0.0;102896,81;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.1.2.1.50.0.0 - Taxa de Fiscalização de Vigilância Sanitária;siconfi-cor_RO1.1.2.1.50.0.0;102896,81;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.0.0;18894340,78;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.01.0.0;18894340,78;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.2.0.0.00.0.0 - Contribuições;siconfi-cor_RO1.2.0.0.00.0.0;7426122,86;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.2.1.0.00.0.0 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.0.0;68979,26;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.2.1.5.00.0.0 - Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social;siconfi-cor_RO1.2.1.5.00.0.0;68979,26;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.2.1.5.01.0.0 - Contribuição do Servidor Civil;siconfi-cor_RO1.2.1.5.01.0.0;68979,26;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.2.1.5.01.2.0 - Contribuição do Servidor Civil Inativo;siconfi-cor_RO1.2.1.5.01.2.0;68979,26;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.2.4.0.00.0.0 - Contribuição para o Custeio do Serviço de Iluminação Pública;siconfi-cor_RO1.2.4.0.00.0.0;7357143,6;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.3.0.0.00.0.0 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.0.0;18385293,59;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.3.2.0.00.0.0 - Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.0.0;18385293,59;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.3.2.1.00.0.0 - Juros e Correções Monetárias;siconfi-cor_RO1.3.2.1.00.0.0;18385293,59;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.3.2.1.01.0.0 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.1.01.0.0;18385293,59;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.0.0.00.0.0 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.0.0;444610549,35;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.0.00.0.0 - Transferências da União e de suas Entidades;siconfi-cor_RO1.7.1.0.00.0.0;165893068,36;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União;siconfi-cor_RO1.7.1.1.00.0.0;119826426,14;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM;siconfi-cor_RO1.7.1.1.51.0.0;119821017,35;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal;siconfi-cor_RO1.7.1.1.51.1.0;109683409,24;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.1.51.2.0 - Cota-Parte do Fundo de Participação do Municípios ¿ 1% Cota entregue no mês de dezembro;siconfi-cor_RO1.7.1.1.51.2.0;5622938,91;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.1.51.3.0 - Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de julho;siconfi-cor_RO1.7.1.1.51.3.0;4514669,2;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;siconfi-cor_RO1.7.1.1.52.0.0;5408,79;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.2.00.0.0 -Transferências das Compensações Financeiras pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.1.2.00.0.0;7299006,94;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.2.52.0.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo;siconfi-cor_RO1.7.1.2.52.0.0;5929950,57;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.2.52.4.0 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;siconfi-cor_RO1.7.1.2.52.4.0;5929950,57;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.2.99.0.0 - Outras Transferências decorrentes de Compensação Financeira pela Exploração de Recursos Naturais ;siconfi-cor_RO1.7.1.2.99.0.0;1369056,37;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.3.00.0.0 -Transferências de Recursos do Sistema Único de Saúde ¿ SUS ;siconfi-cor_RO1.7.1.3.00.0.0;16762350,68;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.3.50.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde;siconfi-cor_RO1.7.1.3.50.0.0;16712898,18;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.3.50.1.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Primária;siconfi-cor_RO1.7.1.3.50.1.0;11459638,68;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.3.50.2.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Especializada;siconfi-cor_RO1.7.1.3.50.2.0;3286467,88;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.3.50.3.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Vigilância em Saúde;siconfi-cor_RO1.7.1.3.50.3.0;1070121,18;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.3.50.4.0 -Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Assistência Farmacêutica;siconfi-cor_RO1.7.1.3.50.4.0;876670,44;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.3.50.5.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Gestão do SUS;siconfi-cor_RO1.7.1.3.50.5.0;20000,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.3.51.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS - Repasses Fundo a Fundo - Bloco de Estruturação da Rede de Serviços Públicos de Saúde;siconfi-cor_RO1.7.1.3.51.0.0;5820,5;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.3.51.5.0 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS;siconfi-cor_RO1.7.1.3.51.5.0;5820,5;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.3.99.0.0 - Outras Transferências de Recursos do Sistema Único de Saúde - SUS;siconfi-cor_RO1.7.1.3.99.0.0;43632,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.4.00.0.0 -Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE¿ ;siconfi-cor_RO1.7.1.4.00.0.0;18245975,42;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.4.50.0.0 - Transferências do Salário-Educação;siconfi-cor_RO1.7.1.4.50.0.0;17024907,21;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.4.51.0.0 - Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola ¿ PDDE;siconfi-cor_RO1.7.1.4.51.0.0;320,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.4.52.0.0 - Transferências referentes ao Programa Nacional de Alimentação Escolar ¿ PNAE;siconfi-cor_RO1.7.1.4.52.0.0;1180429,65;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.4.53.0.0 - Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar ¿ PNATE;siconfi-cor_RO1.7.1.4.53.0.0;40318,56;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.6.00.0.0 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS;siconfi-cor_RO1.7.1.6.00.0.0;1314092,48;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.9.00.0.0 - Outras Transferências de Recursos da União e de suas Entidades;siconfi-cor_RO1.7.1.9.00.0.0;2445216,7;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.9.58.0.0 - Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020;siconfi-cor_RO1.7.1.9.58.0.0;250699,08;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.1.9.99.0.0 - Outras Transferências de Recursos da União e de suas Entidades;siconfi-cor_RO1.7.1.9.99.0.0;2194517,62;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades;siconfi-cor_RO1.7.2.0.00.0.0;152229075,93;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.1.00.0.0 - Participação na Receita dos Estados e Distrito Federal;siconfi-cor_RO1.7.2.1.00.0.0;105636103,3;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.1.50.0.0 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.1.50.0.0;83580064,69;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.1.51.0.0 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.1.51.0.0;21435888,54;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.1.52.0.0 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.1.52.0.0;491933,06;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.1.53.0.0 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.2.1.53.0.0;128217,01;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.2.00.0.0 - Transferências das Compensações Financeiras pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.2.2.00.0.0;299912,68;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.2.52.0.0 - Cota-parte Royalties ¿ Compensação Financeira pela Produção do Petróleo;siconfi-cor_RO1.7.2.2.52.0.0;299912,68;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.4.00.0.0 - Transferências de Convênios dos Estados e DF e de Suas Entidades;siconfi-cor_RO1.7.2.4.00.0.0;46293059,95;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.4.50.0.0 - Transferências de Convênios dos Estados e DF para o Sistema Único de Saúde ¿ SUS;siconfi-cor_RO1.7.2.4.50.0.0;44322147,29;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.4.51.0.0 -Transferências de Convênios dos Estados Destinadas a Programas de Educação;siconfi-cor_RO1.7.2.4.51.0.0;338450,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.2.4.99.0.0 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades;siconfi-cor_RO1.7.2.4.99.0.0;1632462,66;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas;siconfi-cor_RO1.7.5.0.00.0.0;126488405,06;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.7.5.1.00.0.0 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;siconfi-cor_RO1.7.5.1.00.0.0;126488405,06;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.0.0.00.0.0 - Outras Receitas Correntes;siconfi-cor_RO1.9.0.0.00.0.0;30212132,87;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais;siconfi-cor_RO1.9.1.0.00.0.0;11888569,09;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.1.1.00.0.0 - Multas Administrativas, Contratuais e Judiciais;siconfi-cor_RO1.9.1.1.00.0.0;11888569,09;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.1.1.01.0.0 - Multas Previstas em Legislação Específica;siconfi-cor_RO1.9.1.1.01.0.0;28264,2;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.1.1.14.0.0 - Multas Previstas no Código de Trânsito Brasileiro - CTB;siconfi-cor_RO1.9.1.1.14.0.0;11860304,89;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos;siconfi-cor_RO1.9.2.0.00.0.0;157165,34;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.2.2.00.0.0 - Restituições;siconfi-cor_RO1.9.2.2.00.0.0;157165,34;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.2.2.02.0.0 - Restituição de Benefícios Não Desembolsados;siconfi-cor_RO1.9.2.2.02.0.0;157165,34;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.9.0.00.0.0 - Demais Receitas Correntes;siconfi-cor_RO1.9.9.0.00.0.0;18166398,44;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.9.9.00.0.0 - Outras Receitas Correntes;siconfi-cor_RO1.9.9.9.00.0.0;18166398,44;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.9.9.99.0.0 - Outras Receitas;siconfi-cor_RO1.9.9.9.99.0.0;18166398,44;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;1.9.9.9.99.2.0 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias;siconfi-cor_RO1.9.9.9.99.2.0;18166398,44;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;2.0.0.0.00.0.0 - Receitas de Capital;siconfi-cor_RO2.0.0.0.00.0.0;32738067,85;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;2.1.0.0.00.0.0 - Operações de Crédito;siconfi-cor_RO2.1.0.0.00.0.0;15372000,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;2.1.2.0.00.0.0 - Operações de Crédito - Mercado Externo;siconfi-cor_RO2.1.2.0.00.0.0;15372000,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;2.1.2.9.00.0.0 - Outras Operações de Crédito - Mercado Externo;siconfi-cor_RO2.1.2.9.00.0.0;15372000,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;2.4.0.0.00.0.0 - Transferências de Capital;siconfi-cor_RO2.4.0.0.00.0.0;17366067,85;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;2.4.1.0.00.0.0 - Transferências da União e de suas Entidades;siconfi-cor_RO2.4.1.0.00.0.0;300000,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;2.4.1.9.00.0.0 - Outras Transferências de Recursos da União e de suas Entidades;siconfi-cor_RO2.4.1.9.00.0.0;300000,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;2.4.1.9.99.0.0 - Outras Transferências De Recursos da União e de suas Entidades;siconfi-cor_RO2.4.1.9.99.0.0;300000,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;2.4.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades;siconfi-cor_RO2.4.2.0.00.0.0;17066067,85;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;2.4.2.2.00.0.0 - Transferências de Convênios dos Estados e DF e de Suas Entidades ;siconfi-cor_RO2.4.2.2.00.0.0;17066067,85;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;2.4.2.2.99.0.0 - Outras Transferências de Convênio dos Estados e DF e de Suas Entidades;siconfi-cor_RO2.4.2.2.99.0.0;17066067,85;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_ReceitasIntraOrcamentarias;1595563,45;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;7.0.0.0.00.0.0 - Receitas Correntes;siconfi-cor_RI7.0.0.0.00.0.0;1595563,45;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;7.9.0.0.00.0.0 - Outras Receitas Correntes;siconfi-cor_RI7.9.0.0.00.0.0;1595563,45;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;7.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos;siconfi-cor_RI7.9.2.0.00.0.0;1595563,45;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Receitas Brutas Realizadas;TOTAL DAS RECEITAS (III) = (I + II);siconfi-cor_TotalReceitas;627961167,01;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Deduções - FUNDEB;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_ReceitasExcetoIntraOrcamentarias;43038830,73;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Deduções - FUNDEB;1.0.0.0.00.0.0 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.0.0;43038830,73;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Deduções - FUNDEB;1.7.0.0.00.0.0 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.0.0;43038830,73;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Deduções - FUNDEB;1.7.1.0.00.0.0 - Transferências da União e de suas Entidades;siconfi-cor_RO1.7.1.0.00.0.0;21937763,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Deduções - FUNDEB;1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União;siconfi-cor_RO1.7.1.1.00.0.0;21937763,0;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Deduções - FUNDEB;1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM;siconfi-cor_RO1.7.1.1.51.0.0;21936681,31;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Deduções - FUNDEB;1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal;siconfi-cor_RO1.7.1.1.51.1.0;21936681,31;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Deduções - FUNDEB;1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;siconfi-cor_RO1.7.1.1.52.0.0;1081,69;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Deduções - FUNDEB;1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades;siconfi-cor_RO1.7.2.0.00.0.0;21101067,73;2022
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Deduções - FUNDEB;1.7.2.1.00.0.0 - Participação na Receita dos Estados e Distrito Federal;siconfi-cor_RO1.7.2.1.00.0.0;21101067,73;2022
