Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;ano
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;06 - Segurança Pública;siconfi-cor_TotalDespesas;18933820,82;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;06.122 - Administração Geral;siconfi-cor_TotalDespesas;18928820,82;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU06 - Demais Subfunções;siconfi-cor_TotalDespesas;5000,0;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;08 - Assistência Social;siconfi-cor_TotalDespesas;14738977,03;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;8855425,86;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;08.122 - Administração Geral;siconfi-cor_TotalDespesas;5883051,17;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU08 - Demais Subfunções;siconfi-cor_TotalDespesas;500,0;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10 - Saúde;siconfi-cor_TotalDespesas;109422041,79;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;43091741,96;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;10268862,28;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;1876327,88;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;825553,37;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;53355756,3;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU10 - Demais Subfunções;siconfi-cor_TotalDespesas;3800,0;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;12 - Educação;siconfi-cor_TotalDespesas;218454229,9;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;163959790,56;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;22185130,5;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;18949760,29;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;13359548,55;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;13 - Cultura;siconfi-cor_TotalDespesas;7410613,56;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;13.391 - Patrimônio Histórico, Artístico e Arqueológico;siconfi-cor_TotalDespesas;258405,0;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;5234231,93;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;13.122 - Administração Geral;siconfi-cor_TotalDespesas;1917976,63;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;15 - Urbanismo;siconfi-cor_TotalDespesas;97494647,96;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;30224487,35;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;15.452 - Serviços Urbanos;siconfi-cor_TotalDespesas;53135683,46;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;15.122 - Administração Geral;siconfi-cor_TotalDespesas;14134477,15;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;16 - Habitação;siconfi-cor_TotalDespesas;167803,42;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU16 - Demais Subfunções;siconfi-cor_TotalDespesas;167803,42;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;20 - Agricultura;siconfi-cor_TotalDespesas;279887,0;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;279887,0;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;986232,7;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;23.122 - Administração Geral;siconfi-cor_TotalDespesas;986232,7;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;26 - Transporte;siconfi-cor_TotalDespesas;20609551,27;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;26.122 - Administração Geral;siconfi-cor_TotalDespesas;19996878,54;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;612672,73;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;9879829,93;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;2614957,34;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;27.813 - Lazer;siconfi-cor_TotalDespesas;5624949,33;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Despesas Pagas;27.122 - Administração Geral;siconfi-cor_TotalDespesas;1639923,26;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Inscrição de Restos a Pagar Não Processados;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;16869737,04;2024
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;187253;Inscrição de Restos a Pagar Não Processados;01 - Legislativa;siconfi-cor_TotalDespesas;26825,62;2024
