Município;Entidade;Código da Licitação;Código do Ajuste;Modalidade de licitação;Número do processo licitatório;Ano do processo licitatório;Objeto da licitação;Descrição do objeto da licitação;Valor da declaração de existência de recursos total do processo;Fundamento Legal - dispensa de licitação;Instrumento;Nº do contrato;Ano do contrato;Valor total do contrato;Descrição do objeto contratado;Quantidade do objeto contratado;Unidade do objeto contratado;Nota de Empenho/Documento Similar;Data da Nota de Empenho/Documento Similar;Valor da Nota de Empenho/Documento Similar;CNPJ da empresa contratada;Nome da empresa contratada;Vigência do contrato - Data início;Vigência do contrato - Data Término;Vigência do contrato - Data Assinatura;Modo de fornecimento;arquivo_origem;Valor da declaração de existência de recursos total do proce
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483885;2024000005007;Pregao Eletronico;E00020;2023;Equipamentos e material permanente;AQUISICAO DE EQUIPAMENTOS ELETRONICOS EDE INFORMATICA;;;Contrato;00000457;2024;400,0;AQUISICAO DE EQUIPAMENTOS ELETRONICOS E DE INFORMAICA;1,0;UN;;;;04.001.695/0001-87;ACSMA COMERCIO LTDA;14/08/2024;10/02/2025;14/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483885;2024000005067;Pregao Eletronico;E00020;2023;Equipamentos e material permanente;AQUISICAO DE EQUIPAMENTOS ELETRONICOS EDE INFORMATICA;;;Contrato;00000460;2024;14700,0;AQUISICAO DE EQUIPAMENTOS ELETRONICOS E DE INFORMAICA;1,0;UN;;;;04.001.695/0001-87;ACSMA COMERCIO LTDA;15/08/2024;11/02/2025;15/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483885;2024000005069;Pregao Eletronico;E00020;2023;Equipamentos e material permanente;AQUISICAO DE EQUIPAMENTOS ELETRONICOS EDE INFORMATICA;;;Contrato;00000400;2024;7700,0;AQUISICAO DE EQUIPAMENTOS ELETRONICOS E DE INFORMAICA;1,0;UN;;;;21.379.456/0001-84;AVANTI NEGOCIOS E TECNOLOGIA EIRELI;25/07/2024;21/01/2025;25/07/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483885;2024000005075;Pregao Eletronico;E00020;2023;Equipamentos e material permanente;AQUISICAO DE EQUIPAMENTOS ELETRONICOS EDE INFORMATICA;;;Contrato;00000430;2024;1680,0;AQUISICAO DE EQUIPAMENTOS ELETRONICOS E DE INFORMAICA;1,0;UN;;;;11.268.379/0001-31;CENTER COPY IMPORTAO E INFORMATICA LTDA ME;06/08/2024;02/02/2025;06/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483885;2024000005087;Pregao Eletronico;E00020;2023;Equipamentos e material permanente;AQUISICAO DE EQUIPAMENTOS ELETRONICOS EDE INFORMATICA;;;Contrato;0000465A;2024;9200,0;AQUISICAO DE EQUIPAMENTOS ELETRONICOS E DE INFORMAICA;1,0;UN;;;;04.001.695/0001-87;ACSMA COMERCIO LTDA;16/08/2024;12/02/2025;16/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483885;2024000005091;Pregao Eletronico;E00020;2023;Equipamentos e material permanente;AQUISICAO DE EQUIPAMENTOS ELETRONICOS EDE INFORMATICA;;;Contrato;00000458;2024;6800,0;AQUISICAO DE EQUIPAMENTOS ELETRONICOS E DE INFORMAICA;1,0;UN;;;;21.379.456/0001-84;AVANTI NEGOCIOS E TECNOLOGIA EIRELI;14/08/2024;10/02/2025;14/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483885;2024000005282;Pregao Eletronico;E00020;2023;Equipamentos e material permanente;AQUISICAO DE EQUIPAMENTOS ELETRONICOS EDE INFORMATICA;;;Contrato;00000463;2024;34900,0;AQUISICAO DE EQUIPAMENTOS ELETRONICOS E DE INFORMAICA;1,0;UN;;;;21.379.456/0001-84;AVANTI NEGOCIOS E TECNOLOGIA EIRELI;15/08/2024;11/02/2025;15/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483906;2024000004491;Pregao Eletronico;E00030;2023;Outros materiais de consumo;AQUISICAO DE GENEROS ALIMENTICIOS;;;Contrato;00000268;2024;707,2;AQUISICAO DE GENEROS ALIMENTICIOS;1,0;UN;;;;17.766.093/0001-62;ORION COMERCIAL EIRELI - ME;29/05/2024;25/11/2024;29/05/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483906;2024000004492;Pregao Eletronico;E00030;2023;Outros materiais de consumo;AQUISICAO DE GENEROS ALIMENTICIOS;;;Contrato;00000269;2024;68,64;AQUISICAO DE GENEROS ALIMENTICIOS;1,0;UN;;;;17.331.366/0001-46;ORIX COMERCIAL E SERVICOS LTDA;29/05/2024;25/11/2024;29/05/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483906;2024000005406;Pregao Eletronico;E00030;2023;Outros materiais de consumo;AQUISICAO DE GENEROS ALIMENTICIOS;;;Contrato;00000546;2024;1681,5;AQUISICAO DE GENEROS ALIMENTICIOS;1,0;UN;;;;08.528.442/0001-17;NUTRICIONALE COMERCIO DE ALIMENTOS LTDA;13/09/2024;12/03/2025;13/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483906;2024000005407;Pregao Eletronico;E00030;2023;Outros materiais de consumo;AQUISICAO DE GENEROS ALIMENTICIOS;;;Contrato;00000547;2024;2652,0;AQUISICAO DE GENEROS ALIMENTICIOS;1,0;UN;;;;17.766.093/0001-62;ORION COMERCIAL EIRELI - ME;13/09/2024;12/03/2025;13/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483906;2024000005459;Pregao Eletronico;E00030;2023;Outros materiais de consumo;AQUISICAO DE GENEROS ALIMENTICIOS;;;Contrato;00000557;2024;480,0;AQUISICAO DE GENEROS ALIMENTICIOS;1,0;UN;;;;08.528.442/0001-17;NUTRICIONALE COMERCIO DE ALIMENTOS LTDA;18/09/2024;17/03/2025;18/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483906;2024000005493;Pregao Eletronico;E00030;2023;Outros materiais de consumo;AQUISICAO DE GENEROS ALIMENTICIOS;;;Contrato;00000549;2024;563,1;AQUISICAO DE GENEROS ALIMENTICIOS;1,0;UN;;;;17.331.366/0001-46;ORIX COMERCIAL E SERVICOS LTDA;16/09/2024;15/03/2025;16/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483906;2024000005555;Pregao Eletronico;E00030;2023;Outros materiais de consumo;AQUISICAO DE GENEROS ALIMENTICIOS;;;Contrato;00000612;2024;582,5;AQUISICAO DE GENEROS ALIMENTICIOS;1,0;UN;;;;08.528.442/0001-17;NUTRICIONALE COMERCIO DE ALIMENTOS LTDA;07/10/2024;05/04/2025;07/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483906;2024000005556;Pregao Eletronico;E00030;2023;Outros materiais de consumo;AQUISICAO DE GENEROS ALIMENTICIOS;;;Contrato;00000611;2024;948,04;AQUISICAO DE GENEROS ALIMENTICIOS;1,0;UN;;;;17.766.093/0001-62;ORION COMERCIAL EIRELI - ME;07/10/2024;05/04/2025;07/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2023147483947;2024000004393;Pregao Eletronico;E00041;2023;Outros materiais de consumo;AQUISICAO DE FRALDAS;;;Contrato;00000288;2024;66019,96;AQUISICAO DE FRALDAS;1,0;UN;;;;04.063.331/0001-21;CIRURGICA UNIAO LTDA;11/06/2024;10/06/2025;11/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004391;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000273;2024;19400,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;04/06/2024;03/08/2024;04/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004392;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000286;2024;5449,5;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;10/06/2024;09/08/2024;10/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004481;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000311;2024;26685,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;19/06/2024;16/12/2024;19/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004494;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000338;2024;10824,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;27/06/2024;26/08/2024;27/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004554;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000347;2024;95887,1;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;28/06/2024;24/12/2024;28/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004660;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000327;2024;4048,2;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;25/06/2024;25/08/2024;25/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004663;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000334;2024;5820,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;27/06/2024;27/08/2024;27/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004676;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000377;2024;1640,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;11/07/2024;11/09/2024;11/07/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004804;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000261;2024;3780,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;23/05/2024;22/07/2024;23/05/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004808;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000357;2024;1025,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;04/07/2024;02/09/2024;04/07/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004813;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000379;2024;20863,8;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;12/07/2024;10/09/2024;12/07/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004821;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000386;2024;615,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;18/07/2024;16/09/2024;18/07/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000004824;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000387;2024;147300,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;19/07/2024;17/09/2024;19/07/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005003;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000448;2024;4683,84;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;12/08/2024;11/10/2024;12/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005072;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000336;2024;120734,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;27/06/2024;26/08/2024;27/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005112;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000482;2024;3880,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;22/08/2024;21/10/2024;22/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005115;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000484;2024;72549,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;22/08/2024;21/10/2024;22/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005118;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000493;2024;1940,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;26/08/2024;25/10/2024;26/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005304;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000521;2024;1230,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;04/09/2024;03/11/2024;04/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005308;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000525;2024;1640,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;05/09/2024;04/11/2024;05/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005309;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000529;2024;11424,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;06/09/2024;05/11/2024;06/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005353;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000531;2024;3880,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;09/09/2024;08/11/2024;09/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005360;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000555;2024;7425,6;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;16/09/2024;15/11/2024;16/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005409;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000584;2024;47566,1;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;25/09/2024;24/03/2025;25/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005466;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000583;2024;7760,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;25/09/2024;24/11/2024;25/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005559;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000618;2024;7856,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;08/10/2024;07/12/2024;08/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005604;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000634;2024;1890,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;22/10/2024;21/12/2024;22/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005640;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000635;2024;106799,75;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;22/10/2024;21/12/2024;22/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005700;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000645;2024;1640,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;28/10/2024;27/12/2024;28/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005706;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000650;2024;17136,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;28/10/2024;27/12/2024;28/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005961;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000658;2024;52750,5;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;30/10/2024;28/04/2025;30/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005967;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000694;2024;5002,0;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;18/11/2024;17/01/2025;18/11/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000003;2024000005970;Pregao Eletronico;E00050;2023;Outros materiais de consumo;AQUISICAO DE KIT LANCHE, MARMITEX E COFFEE BREAK;;;Contrato;00000702;2024;16507,6;AQUISICAO DE KIT LANCHE# MARMITEX E COF FEE BREAK;1,0;UN;;;;07.223.579/0001-09;SUZAN FOOD REFEICOES E ALIMENTOS LTDA;27/11/2024;26/01/2025;27/11/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;
